id,host_days,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_identity_verified,neighbourhood_cleansed,city,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,reviews_per_month
6924700,859,within an hour,100%,99%,0,4,1,Downtown,Boston,Apartment,Entire home/apt,4,1,1,2,Real Bed,265,1,1,1,0,1,93,10,10,10,10,10,9,0,moderate,7.05
6596242,1067,within a few hours,100%,33%,0,1,1,Downtown,Boston,Apartment,Entire home/apt,3,1,1,2,Real Bed,185,1,1,2,25,1,95,10,10,10,10,9,9,0,strict,0.91
7054912,1338,N/A,,,0,1,1,Downtown,Boston,Apartment,Entire home/apt,2,1,1,1,Real Bed,225,0,0,1,0,1,100,10,10,10,10,10,10,0,flexible,0.14
665035,2732,within a few hours,89%,45%,0,558,1,Downtown,Boston,Apartment,Entire home/apt,3,1,1,1,Real Bed,249,0,1,1,0,4,,,,,,,,0,super_strict_30,
10116914,643,within a few hours,98%,55%,0,749,1,Downtown,Boston,Apartment,Entire home/apt,3,1,1,1,Real Bed,169,0,1,1,0,3,,,,,,,,0,strict,
9218288,839,N/A,,,0,1,1,Downtown,Boston,Apartment,Entire home/apt,2,1,1,1,Real Bed,325,0,1,1,0,1,,,,,,,,0,moderate,
12232615,907,N/A,,,0,1,0,Downtown,Boston,Apartment,Private room,2,1,1,1,Real Bed,250,0,0,1,0,1,,,,,,,,0,flexible,
12363660,340,within an hour,100%,61%,0,3,0,Downtown,Boston,Apartment,Entire home/apt,3,1,0,2,Real Bed,206,1,1,2,35,2,87,9,9,10,10,10,9,0,strict,4.02
13723404,1052,within a few hours,71%,98%,0,363,1,Downtown,Boston,Apartment,Entire home/apt,4,1,1,2,Real Bed,189,1,1,1,0,3,85,6,9,10,8,9,9,1,strict,3.16
11069156,1288,N/A,,,0,1,1,Downtown,Boston,Apartment,Private room,2,1,1,1,Real Bed,400,0,0,1,0,1,,,,,,,,0,flexible,
9707238,529,N/A,,,0,1,0,Downtown,Boston,Apartment,Entire home/apt,4,1.5,2,2,Real Bed,299,0,0,1,0,1,,,,,,,,0,flexible,
14574734,148,within an hour,100%,100%,0,1,0,Downtown,Boston,Apartment,Shared room,2,1,1,1,Real Bed,150,0,0,1,0,1,100,10,10,10,10,10,10,0,moderate,3
14754902,1052,within a few hours,71%,98%,0,363,1,Downtown,Boston,Apartment,Entire home/apt,4,1,1,2,Real Bed,209,1,1,1,0,3,,,,,,,,1,strict,
10117803,643,within a few hours,98%,55%,0,749,1,Downtown,Boston,Apartment,Entire home/apt,5,2,2,2,Real Bed,199,0,1,1,0,3,80,5,9,8,7,9,9,0,strict,0.3
8792,2720,within a few hours,100%,93%,0,12,0,Downtown,Boston,Apartment,Entire home/apt,3,1,1,1,Real Bed,154,1,1,0,0,30,91,10,9,10,9,10,10,0,moderate,0.21
10295349,928,within a few hours,97%,63%,0,2,1,Downtown,Boston,Bed & Breakfast,Private room,8,1,1,2,Real Bed,70,0,1,1,50,1,64,6,6,6,8,6,6,0,strict,0.67
13836832,181,within a day,63%,100%,0,1,0,Downtown,Boston,Apartment,Entire home/apt,4,1,2,2,Real Bed,199,1,0,1,0,10,,,,,,,,1,flexible,
14897219,619,within an hour,100%,95%,0,4,1,Downtown,Boston,Apartment,Entire home/apt,6,2,2,3,Real Bed,425,0,0,1,0,1,,,,,,,,0,moderate,
14760973,726,within a few hours,98%,94%,0,3,0,Downtown,Boston,Apartment,Shared room,1,1,1,1,Pull-out Sofa,99,0,0,1,0,1,,,,,,,,0,moderate,
9922595,643,within a few hours,98%,55%,0,749,1,Downtown,Boston,Apartment,Entire home/apt,3,1,1,1,Real Bed,169,0,1,1,0,3,100,10,10,10,10,10,10,0,strict,1
14870557,122,N/A,,,0,1,0,Downtown,Boston,Other,Entire home/apt,4,1,1,2,Real Bed,399,0,0,1,0,7,,,,,,,,0,strict,
12902509,1111,N/A,,,0,1,0,Downtown,Boston,Apartment,Entire home/apt,2,1,1,1,Real Bed,400,0,1,1,0,3,,,,,,,,0,flexible,
11983535,643,within a few hours,98%,55%,0,749,1,Downtown,Boston,Apartment,Entire home/apt,5,2,2,2,Real Bed,199,0,1,1,0,2,100,8,10,10,10,10,10,0,strict,0.6
10117122,643,within a few hours,98%,55%,0,749,1,Downtown,Boston,Apartment,Entire home/apt,5,2,2,2,Real Bed,199,0,1,1,0,3,,,,,,,,0,strict,
14760739,726,within a few hours,98%,94%,0,3,0,Downtown,Boston,Apartment,Private room,1,1,1,1,Real Bed,80,0,0,1,0,1,100,10,8,10,10,10,10,0,moderate,1
2547075,1613,within a few hours,97%,84%,0,11,1,Downtown,Boston,Apartment,Entire home/apt,2,1,0,1,Real Bed,150,1,1,1,10,3,88,10,9,9,9,10,9,0,strict,0.68
2776391,1613,within a few hours,97%,84%,0,11,1,Downtown,Boston,Apartment,Entire home/apt,4,2,2,3,Real Bed,235,1,1,3,10,3,96,10,10,9,10,10,9,0,strict,1.33
891953,1613,within a few hours,97%,84%,0,11,1,Downtown,Boston,Apartment,Entire home/apt,3,1.5,1,1,Real Bed,175,1,1,1,0,3,80,9,9,8,8,10,9,0,strict,0.47
3414993,1250,within an hour,100%,100%,0,1,1,Downtown,Boston,Condominium,Entire home/apt,4,1,1,1,Real Bed,550,0,1,1,0,2,,,,,,,,1,strict,
973695,1781,within an hour,100%,100%,0,2,0,Downtown,Boston,Apartment,Entire home/apt,4,1,1,2,Real Bed,250,1,0,2,150,10,93,9,10,9,10,10,9,0,strict,1.05
2481019,2089,within a few hours,100%,87%,1,12,0,Downtown,Boston,Apartment,Entire home/apt,4,1,1,2,Real Bed,229,0,0,2,25,3,94,9,10,9,9,10,9,0,strict,0.48
8837755,448,N/A,,,0,1,0,Downtown,Boston,Apartment,Entire home/apt,4,2,2,2,Real Bed,275,0,0,1,0,1,,,,,,,,0,flexible,
6134867,859,within an hour,100%,99%,0,4,1,Downtown,Boston,Apartment,Entire home/apt,4,1,2,2,Real Bed,325,1,1,1,0,1,93,10,10,10,10,9,9,0,moderate,6.4
11885653,2037,N/A,,,0,1,1,Downtown,Boston,Apartment,Private room,4,1,1,1,Real Bed,135,0,0,1,0,1,100,10,10,10,10,10,10,0,flexible,0.55
10705351,348,within a day,100%,92%,0,1,0,Downtown,Boston,Apartment,Private room,5,1,1,2,Real Bed,125,1,1,1,50,1,100,10,10,10,10,10,10,0,moderate,6.25
6936712,2720,within a few hours,100%,93%,0,12,0,Downtown,Boston,Condominium,Entire home/apt,1,1,0,1,Real Bed,175,1,1,0,0,5,92,9,9,10,10,10,8,0,strict,0.36
13113748,674,N/A,,,0,1,0,Downtown,Boston,Apartment,Private room,1,1,1,1,Real Bed,390,1,1,1,0,1,,,,,,,,0,moderate,
14653823,1258,within a few hours,86%,100%,0,1,1,Downtown,Boston,Apartment,Entire home/apt,3,1,0,2,Real Bed,160,1,1,1,30,3,,,,,,,,0,flexible,1
1873046,1695,within a few hours,94%,84%,0,18,1,Downtown,Boston,Apartment,Entire home/apt,3,1,1,1,Real Bed,184,1,0,1,15,2,79,9,8,8,9,8,9,0,moderate,1.01
12752020,510,within a few hours,100%,100%,0,1,1,Downtown,Boston,Apartment,Entire home/apt,3,1,0,1,Real Bed,240,0,1,1,0,2,100,10,10,10,10,10,10,0,flexible,0.37
218259,2732,within a few hours,89%,45%,0,558,1,Downtown,Boston,Apartment,Entire home/apt,2,1,1,1,Real Bed,269,0,1,1,0,3,90,8,9,9,6,9,8,0,super_strict_30,0.09
5953696,633,within a few hours,100%,86%,1,1,1,Downtown,Boston,Loft,Entire home/apt,2,1,1,1,Real Bed,225,0,1,1,0,2,97,10,10,10,10,10,10,0,strict,4.52
6181758,619,within an hour,100%,95%,0,4,1,Downtown,Boston,Apartment,Entire home/apt,4,1,2,2,Real Bed,310,1,1,1,0,1,94,10,10,10,10,10,9,0,moderate,5.34
5215982,701,within a day,100%,100%,0,1,0,Downtown,Boston,Apartment,Entire home/apt,2,1,1,1,Real Bed,285,0,0,2,100,2,87,9,10,9,10,10,9,0,moderate,1.28
38579,2732,within a few hours,89%,45%,0,558,1,Downtown,Boston,Apartment,Entire home/apt,4,2,2,2,Real Bed,299,0,1,1,0,5,87,8,9,10,9,9,9,0,super_strict_30,0.08
4118162,852,within a few hours,100%,67%,0,15,1,Downtown,Boston,Apartment,Entire home/apt,2,1,1,1,Real Bed,289,0,0,1,0,4,90,10,10,10,10,9,9,0,strict,1.09
6887053,889,N/A,,,0,1,1,Downtown,Boston,Apartment,Private room,2,1,1,2,Real Bed,190,0,0,1,0,1,,,,,,,,0,strict,0.07
4303606,827,within an hour,100%,100%,0,4,1,Downtown,Boston,Bed & Breakfast,Private room,2,2,1,1,Real Bed,115,0,1,1,70,2,98,9,10,10,10,10,9,1,moderate,1.88
9770560,1395,N/A,,,0,1,1,Downtown,Boston,Apartment,Entire home/apt,3,1,0,1,Real Bed,225,0,0,1,0,1,,,,,,,,0,flexible,
13669224,525,within a few hours,100%,100%,0,1,1,Downtown,Boston,Apartment,Entire home/apt,4,1,1,2,Real Bed,200,1,1,2,30,2,95,9,9,10,10,10,10,0,moderate,2.67
70481,2720,within a few hours,100%,93%,0,12,0,Downtown,Boston,Apartment,Entire home/apt,2,1,1,1,Real Bed,175,1,1,1,0,5,93,10,9,10,9,10,9,0,strict,0.09
14897997,1052,within a few hours,71%,98%,0,363,1,Downtown,Boston,Apartment,Entire home/apt,4,2,2,2,Real Bed,249,1,1,1,0,3,,,,,,,,1,strict,
4510513,852,within a few hours,100%,67%,0,15,1,Downtown,Boston,Apartment,Entire home/apt,2,1,0,1,Real Bed,229,0,0,1,0,4,92,9,10,10,9,10,9,0,moderate,0.96
8327907,774,within a few hours,89%,100%,0,2,1,Downtown,Boston,Apartment,Entire home/apt,2,1.5,1,1,Real Bed,425,0,0,1,0,3,100,10,10,10,9,10,10,0,strict,0.29
11440702,2149,N/A,,,0,1,0,Downtown,Boston,Apartment,Entire home/apt,4,1,1,2,Real Bed,200,0,0,1,0,1,,,,,,,,0,flexible,
11866651,511,within an hour,100%,100%,1,1,1,Downtown,Boston,House,Entire home/apt,10,2.5,3,9,Real Bed,350,1,1,3,50,1,99,10,10,10,10,10,10,1,strict,8.22
14110129,165,within an hour,100%,100%,0,2,0,Downtown,Boston,Apartment,Entire home/apt,3,1,1,2,Real Bed,299,0,0,1,0,1,90,10,10,9,9,10,10,1,moderate,3.66
13980127,1396,within a day,75%,100%,0,1,0,Downtown,Boston,Apartment,Entire home/apt,2,1,1,1,Real Bed,350,0,1,1,0,1,,,,,,,,0,flexible,
6181230,2732,within a few hours,89%,45%,0,558,1,Downtown,Boston,Apartment,Entire home/apt,2,1,1,1,Real Bed,249,0,1,1,0,4,90,8,9,9,9,9,6,0,super_strict_30,0.13
1596470,2100,within an hour,100%,100%,0,1,1,Downtown,Boston,House,Entire home/apt,6,2,2,4,Real Bed,375,0,1,4,50,2,100,10,10,10,10,10,10,0,strict,0.25
8097903,2732,within a few hours,89%,45%,0,558,1,Downtown,Boston,Apartment,Entire home/apt,4,2,2,2,Real Bed,329,0,1,1,0,4,80,6,10,8,10,10,8,0,super_strict_30,0.09
14421841,1427,within an hour,100%,36%,0,307,1,Downtown,Boston,Apartment,Entire home/apt,5,2,2,2,Real Bed,119,0,1,1,0,2,,,,,,,,0,strict,
4574921,1084,within an hour,97%,100%,0,4,1,Downtown,Boston,Apartment,Entire home/apt,6,2,2,3,Real Bed,300,1,1,6,20,1,85,9,8,9,9,9,9,0,moderate,3.77
14421692,1427,within an hour,100%,36%,0,307,1,Downtown,Boston,Apartment,Entire home/apt,5,2,2,2,Real Bed,119,0,1,1,0,2,,,,,,,,0,strict,
13078148,852,within a few hours,100%,67%,0,15,1,Downtown,Boston,Apartment,Entire home/apt,2,1,0,1,Real Bed,239,0,0,1,0,4,100,10,10,10,10,10,10,0,strict,1
1248870,2089,within a few hours,100%,87%,1,12,0,Downtown,Boston,Apartment,Entire home/apt,4,1,1,2,Real Bed,219,0,0,2,25,3,98,10,10,10,10,10,10,0,strict,0.48
9425087,454,within a day,92%,54%,0,45,1,Downtown,Boston,Apartment,Entire home/apt,4,1,2,2,Real Bed,365,0,1,2,20,5,,,,,,,,0,flexible,
13275308,216,within an hour,100%,91%,0,1,0,Downtown,Boston,Apartment,Entire home/apt,6,2,2,3,Real Bed,375,1,1,1,0,1,98,10,10,10,10,10,10,0,moderate,8
13225005,256,within an hour,100%,78%,0,3,1,Downtown,Boston,Apartment,Entire home/apt,3,1,1,2,Real Bed,218,0,0,0,0,1,100,10,10,10,10,10,10,1,strict,1
2821921,2732,within a few hours,89%,45%,0,558,1,Downtown,Boston,Apartment,Entire home/apt,4,2,2,2,Real Bed,329,0,1,1,0,4,100,9,10,10,9,8,9,0,super_strict_30,0.11
14421403,1427,within an hour,100%,36%,0,307,1,Downtown,Boston,Apartment,Entire home/apt,5,2,2,2,Real Bed,119,0,1,1,0,2,,,,,,,,0,strict,
8441187,692,within an hour,100%,96%,0,1,1,Downtown,Boston,Apartment,Shared room,2,1,1,1,Airbed,95,1,0,1,30,1,95,10,9,10,10,10,9,0,strict,4.05
14421304,1427,within an hour,100%,36%,0,307,1,Downtown,Boston,Apartment,Entire home/apt,5,2,2,2,Real Bed,119,0,1,1,0,2,,,,,,,,0,strict,
10881600,340,within an hour,100%,61%,0,3,0,Downtown,Boston,Apartment,Entire home/apt,3,1,1,1,Real Bed,199,1,1,2,25,2,,,,,,,,0,flexible,
14043390,612,within a few hours,100%,91%,0,1,1,Downtown,Boston,Apartment,Entire home/apt,4,1,1,1,Real Bed,150,1,0,2,25,1,93,10,9,10,10,9,9,0,flexible,2.26
14420163,1427,within an hour,100%,36%,0,307,1,Downtown,Boston,Apartment,Entire home/apt,5,2,2,2,Real Bed,119,0,1,1,0,2,,,,,,,,0,strict,
13812075,183,within an hour,100%,100%,0,1,1,Downtown,Boston,Apartment,Entire home/apt,2,1,1,1,Real Bed,140,1,1,2,100,1,99,10,10,10,10,10,10,1,strict,7.12
6993585,1550,N/A,,,0,1,1,Downtown,Boston,Apartment,Private room,2,1,1,1,Real Bed,300,1,1,2,50,2,100,10,10,10,10,10,10,0,moderate,0.08
14419982,1427,within an hour,100%,36%,0,307,1,Downtown,Boston,Apartment,Entire home/apt,5,2,2,2,Real Bed,119,0,1,1,0,2,,,,,,,,0,strict,
9530285,871,within a few hours,100%,50%,0,1,1,Downtown,Boston,Apartment,Entire home/apt,4,2,2,2,Real Bed,300,0,0,1,0,1,,,,,,,,0,flexible,0.4
6686224,726,within a few hours,98%,94%,0,3,0,Downtown,Boston,Apartment,Private room,1,1,1,1,Real Bed,125,0,0,1,35,1,85,9,8,10,10,9,8,0,moderate,4.66
14419482,1427,within an hour,100%,36%,0,307,1,Downtown,Boston,Apartment,Entire home/apt,5,2,2,2,Real Bed,119,0,1,1,0,2,,,,,,,,0,strict,
13912429,902,within an hour,100%,100%,0,1,0,Downtown,Boston,Other,Private room,4,1,1,2,Real Bed,300,0,0,1,0,1,,,,,,,,0,flexible,1
2410846,1613,within a few hours,97%,84%,0,11,1,Downtown,Boston,Apartment,Entire home/apt,2,1,1,1,Real Bed,150,1,1,1,0,14,90,9,9,10,10,10,9,0,strict,0.22
12830117,244,N/A,,,0,1,0,Downtown,Boston,Villa,Entire home/apt,4,1,1,1,Real Bed,287,0,0,1,0,7,,,,,,,,0,flexible,
2573685,2089,within a few hours,100%,87%,1,12,0,Downtown,Boston,Apartment,Entire home/apt,4,1,1,2,Real Bed,249,0,0,2,25,3,96,10,10,10,10,10,10,0,strict,0.19
7832890,815,within a few hours,100%,91%,0,52,1,Downtown,Boston,Apartment,Entire home/apt,2,1,0,1,Real Bed,155,0,1,1,0,7,100,10,9,10,10,9,9,0,strict,0.63
13730500,696,within a day,50%,100%,0,1,0,Downtown,Boston,Apartment,Entire home/apt,6,2,2,3,Pull-out Sofa,250,1,1,1,0,1,93,10,10,9,9,10,9,0,flexible,3.23
14303099,520,within an hour,100%,100%,0,1,0,Downtown,Boston,Apartment,Entire home/apt,4,1,2,2,Real Bed,325,0,0,1,0,3,,,,,,,,1,strict,
9111413,1084,within an hour,97%,100%,0,4,1,Downtown,Boston,Apartment,Entire home/apt,3,1,1,1,Real Bed,240,1,1,2,25,1,86,10,9,9,9,9,9,0,moderate,5.47
11061030,400,within a few hours,100%,100%,0,3,1,Downtown,Boston,Villa,Entire home/apt,4,1,1,2,Real Bed,240,0,1,1,0,1,100,10,10,10,10,10,10,0,moderate,0.56
12987348,235,within an hour,100%,96%,1,2,1,Downtown,Boston,Apartment,Entire home/apt,6,2,2,3,Real Bed,375,1,1,1,0,1,95,10,10,10,10,10,10,0,moderate,8.3
8340072,478,within an hour,100%,99%,0,4,1,Downtown,Boston,Apartment,Entire home/apt,4,1,1,2,Real Bed,225,1,1,2,45,2,90,10,10,10,10,9,9,0,moderate,2.2
1966195,1175,within a few hours,96%,68%,0,313,1,Downtown,Boston,Apartment,Entire home/apt,5,2,2,3,Real Bed,389,0,1,1,0,3,96,9,10,10,10,10,9,0,moderate,0.78
12815192,926,within a day,83%,100%,0,1,1,Downtown,Boston,Apartment,Entire home/apt,2,1,1,1,Real Bed,175,1,1,2,0,2,93,9,9,9,10,10,9,0,strict,1.21
7914359,859,within an hour,100%,99%,0,4,1,Downtown,Boston,Apartment,Entire home/apt,6,1,2,3,Real Bed,365,1,1,1,0,1,94,10,10,10,10,10,9,0,moderate,5.33
820073,1756,within a few hours,100%,89%,1,1,1,Downtown,Boston,Loft,Entire home/apt,4,2,1,2,Real Bed,449,1,1,4,75,2,99,10,10,10,10,10,10,0,strict,1.11
8389735,506,within a few hours,90%,67%,1,2,0,Downtown,Boston,Apartment,Entire home/apt,4,2,2,2,Real Bed,600,1,1,4,50,2,,,,,,,,0,flexible,
4489588,1035,within a day,100%,100%,0,1,1,Downtown,Boston,Apartment,Entire home/apt,2,1,1,1,Real Bed,249,0,1,1,0,1,97,10,9,10,10,10,10,0,moderate,0.72
1868124,1175,within a few hours,96%,68%,0,313,1,Downtown,Boston,Apartment,Entire home/apt,3,1,1,2,Real Bed,293,0,1,1,0,3,95,10,10,10,10,10,10,0,moderate,0.3
13027627,232,a few days or more,0%,100%,0,1,1,Fenway,Boston,Apartment,Private room,2,1,1,1,Real Bed,45,0,1,1,10,90,,,,,,,,0,flexible,0.53
67946,2732,within a few hours,89%,45%,0,558,1,Fenway,Boston,Apartment,Private room,3,,1,1,Real Bed,249,0,1,1,0,3,100,10,10,10,6,8,8,0,super_strict_30,0.02
52423,2732,within a few hours,89%,45%,0,558,1,Fenway,Boston,Apartment,Entire home/apt,4,2,2,2,Real Bed,349,0,1,1,0,4,93,8,9,10,8,9,9,0,super_strict_30,0.07
54215,2732,within a few hours,89%,45%,0,558,1,Fenway,Boston,Apartment,Entire home/apt,4,2,2,2,Real Bed,349,0,1,1,0,3,80,9,7,8,8,9,9,0,super_strict_30,0.08
54487,2732,within a few hours,89%,45%,0,558,1,Fenway,Boston,Apartment,Entire home/apt,3,1,1,1,Real Bed,309,0,1,1,0,3,100,,,,,,,0,super_strict_30,0.01
7414930,605,a few days or more,43%,67%,0,1,0,Fenway,Boston,Condominium,Entire home/apt,2,1,0,1,Real Bed,350,0,0,1,0,1,,,,,,,,0,flexible,
25142,2732,within a few hours,89%,45%,0,558,1,Fenway,Boston,Apartment,Entire home/apt,4,,2,2,Real Bed,349,0,1,1,0,3,88,9,10,9,9,9,9,0,super_strict_30,0.12
9364092,747,within a day,100%,28%,0,1,0,Fenway,Boston,Apartment,Entire home/apt,2,1,1,1,Real Bed,158,0,0,1,0,3,100,10,10,10,10,10,10,0,flexible,0.6
8152796,518,N/A,,,0,1,0,Fenway,Boston,Apartment,Private room,1,1,1,,Real Bed,80,0,0,1,0,1,,,,,,,,0,flexible,
6451456,594,N/A,,,0,1,0,Fenway,Boston,Apartment,Private room,1,1,1,1,Real Bed,1372,0,0,1,0,1,,,,,,,,0,flexible,
8955473,870,within a few hours,90%,71%,0,4,0,Fenway,Boston,Apartment,Entire home/apt,4,2,2,3,Real Bed,275,0,1,1,0,4,,,,,,,,0,strict,
8187052,643,within a few hours,98%,55%,0,749,1,Fenway,Boston,Apartment,Entire home/apt,5,2,2,2,Real Bed,319,0,1,1,0,3,,,,,,,,0,strict,
14852273,1119,N/A,,,0,1,0,Fenway,Boston,Apartment,Private room,1,1,1,1,Real Bed,140,0,0,1,0,2,,,,,,,,1,flexible,
9127677,1316,N/A,,,0,1,1,Fenway,Boston,Apartment,Entire home/apt,3,1,1,1,Real Bed,200,0,1,1,0,2,,,,,,,,0,flexible,
14608495,137,within an hour,100%,79%,0,3,0,Fenway,Boston,Apartment,Private room,1,1,1,1,Real Bed,85,0,1,2,15,1,80,9,8,10,9,9,9,0,strict,2
8925974,870,within a few hours,90%,71%,0,4,0,Fenway,Boston,Apartment,Entire home/apt,4,2,2,3,Real Bed,375,1,1,1,0,3,,,,,,,,0,strict,
8552387,667,N/A,,,0,1,1,Fenway,Boston,Condominium,Entire home/apt,4,1,1,2,Real Bed,225,0,0,1,0,1,,,,,,,,0,strict,
14660851,133,within a few hours,100%,100%,0,1,0,Fenway,Boston,Apartment,Entire home/apt,2,1,1,1,Real Bed,100,0,0,1,0,1,,,,,,,,0,flexible,
7211531,973,within a few hours,100%,100%,0,2,0,Fenway,Boston,Apartment,Private room,2,1,1,1,Real Bed,67,0,0,1,15,2,89,10,9,10,10,10,9,0,moderate,1.17
6923446,561,within a day,100%,100%,1,1,0,Fenway,Boston,Apartment,Private room,2,1,1,2,Real Bed,175,0,0,1,0,1,96,10,9,10,10,10,10,0,flexible,1.29
39116,2362,within a day,70%,91%,0,1,1,Fenway,Boston,Apartment,Private room,2,1,1,1,Real Bed,99,1,1,1,25,1,97,10,10,10,10,10,10,0,strict,0.62
3992208,2203,within an hour,100%,100%,0,7,1,Fenway,Boston,Apartment,Entire home/apt,4,1,0,1,Real Bed,99,0,0,1,0,1,76,8,7,8,9,9,8,1,flexible,7.53
4577188,1378,within an hour,100%,94%,0,11,0,Fenway,Boston,Apartment,Entire home/apt,4,1,1,2,Real Bed,127,1,1,2,25,1,84,9,9,9,9,10,9,0,strict,3
14682588,236,within an hour,100%,100%,0,6,1,Fenway,Boston,Apartment,Entire home/apt,3,1,1,1,Real Bed,225,0,0,1,0,2,,,,,,,,0,flexible,1
14418593,236,within an hour,100%,100%,0,6,1,Fenway,Boston,Apartment,Entire home/apt,3,1,1,1,Real Bed,300,0,0,1,0,2,80,10,10,10,10,10,10,0,moderate,2
3985462,1176,within an hour,100%,99%,1,15,1,Fenway,Boston,Apartment,Entire home/apt,3,1,1,1,Real Bed,199,1,1,2,0,3,98,10,10,10,10,10,10,1,strict,5.01
14486237,236,within an hour,100%,100%,0,6,1,Fenway,Boston,Apartment,Entire home/apt,3,1,1,1,Real Bed,300,0,0,1,0,2,100,10,10,10,10,8,8,0,moderate,1
14469894,236,within an hour,100%,100%,0,6,1,Fenway,Boston,Apartment,Entire home/apt,3,1,1,1,Real Bed,300,0,0,1,0,2,100,10,10,10,10,10,10,0,moderate,1
13434817,484,within an hour,100%,100%,0,3,1,Fenway,Boston,Apartment,Entire home/apt,4,1,2,2,Real Bed,200,0,1,4,35,1,91,9,9,10,10,10,9,1,strict,3.93
14274311,370,within an hour,100%,100%,0,2,1,Fenway,Boston,Apartment,Entire home/apt,2,1,1,1,Real Bed,150,1,1,1,0,2,100,10,10,10,10,10,10,1,strict,4.69
14221294,158,within an hour,97%,100%,0,1,1,Fenway,Boston,Apartment,Private room,2,1,1,1,Real Bed,75,0,0,1,0,1,100,10,9,10,10,10,9,1,flexible,5
1867754,1175,within a few hours,96%,68%,0,313,1,Fenway,Boston,Apartment,Entire home/apt,3,1,1,2,Real Bed,228,0,1,1,0,3,46,6,2,2,6,8,4,0,moderate,0.03
14368660,245,within an hour,100%,92%,0,1,1,Fenway,Boston,Apartment,Private room,1,1,1,1,Futon,99,1,1,1,0,1,100,10,10,10,10,10,10,0,strict,2
9125711,1135,N/A,,,0,1,1,Fenway,Boston,Apartment,Entire home/apt,2,1,1,1,Real Bed,99,0,1,1,0,1,,,,,,,,0,flexible,0.18
1695275,2203,within an hour,100%,100%,0,7,1,Fenway,Boston,Apartment,Entire home/apt,4,1,1,1,Real Bed,99,0,0,1,0,1,78,8,7,8,9,9,8,1,flexible,7.05
11592154,769,within a day,100%,100%,0,1,0,Fenway,Boston,Apartment,Private room,2,1,1,2,Real Bed,298,0,1,4,7,14,100,10,8,10,10,10,10,0,strict,0.35
14073235,956,within an hour,100%,100%,0,1,1,Fenway,Boston,Apartment,Entire home/apt,3,1,1,1,Real Bed,200,1,1,2,25,2,,,,,,,,0,moderate,
2915595,978,within a few hours,100%,100%,0,1,1,Fenway,Boston,Apartment,Entire home/apt,2,1,1,1,Real Bed,299,0,1,1,0,1,98,10,10,10,10,10,10,0,moderate,1.73
8249201,483,N/A,,,0,1,1,Fenway,Boston,Apartment,Entire home/apt,1,1,0,1,Real Bed,90,0,1,1,0,3,80,10,6,10,10,10,10,0,flexible,0.09
5684346,896,N/A,,,0,1,1,Fenway,Boston,Apartment,Entire home/apt,3,1,1,2,Real Bed,155,0,0,1,0,1,,,,,,,,0,flexible,
2243499,1175,within a few hours,96%,68%,0,313,1,Fenway,Boston,Apartment,Entire home/apt,3,1,1,2,Real Bed,285,0,1,1,0,3,80,8,8,8,8,8,8,0,moderate,0.15
6356533,1175,within a few hours,96%,68%,0,313,1,Fenway,Boston,Apartment,Entire home/apt,5,2,2,3,Real Bed,279,0,1,1,0,3,90,9,10,10,9,10,9,0,moderate,1.11
10231714,370,within an hour,100%,100%,0,2,1,Fenway,Boston,Apartment,Entire home/apt,4,1,1,2,Real Bed,140,1,1,2,10,1,95,10,10,10,10,10,9,1,strict,4.56
9452993,415,within a few hours,100%,100%,0,2,1,Fenway,Boston,Apartment,Private room,2,1,1,1,Real Bed,60,0,1,1,25,7,89,9,9,10,9,10,9,0,moderate,1.95
7650016,771,within an hour,100%,96%,0,1,1,Fenway,Boston,Apartment,Entire home/apt,2,1,0,1,Real Bed,130,0,1,1,0,2,97,10,10,10,10,10,10,0,flexible,1.07
8141545,643,within a few hours,98%,55%,0,749,1,Fenway,Boston,Apartment,Entire home/apt,3,1,1,1,Real Bed,189,0,1,1,0,3,,,,,,,,0,strict,
6240901,611,within an hour,100%,100%,0,1,0,Fenway,Boston,Apartment,Private room,1,1,1,1,Real Bed,88,0,0,1,10,1,77,8,7,9,9,10,8,0,moderate,5.66
13073078,708,within an hour,100%,88%,0,1,1,Fenway,Boston,Apartment,Private room,2,1,1,1,Real Bed,60,0,1,1,15,2,100,10,10,10,10,10,10,0,strict,1.94
6568621,1175,within a few hours,96%,68%,0,313,1,Fenway,Boston,Apartment,Entire home/apt,5,2,2,3,Real Bed,279,0,1,1,0,3,84,7,9,9,9,10,8,0,moderate,0.82
3914363,1175,within a few hours,96%,68%,0,313,1,Fenway,Boston,Apartment,Entire home/apt,3,1,1,2,Real Bed,219,0,1,1,0,3,92,10,10,10,9,10,8,0,moderate,0.21
12630619,253,within an hour,100%,95%,0,1,0,Fenway,Boston,Apartment,Entire home/apt,3,1,1,2,Real Bed,140,0,1,3,0,3,94,9,9,10,10,10,10,0,strict,4.76
6453686,752,within a day,60%,89%,0,1,0,Fenway,Boston,Apartment,Entire home/apt,2,1,0,1,Real Bed,140,1,1,1,0,2,95,10,10,10,10,10,9,0,strict,3.76
